,Report Number,Supplemental Number,Accident Year,Accident Date/Time,Operator ID,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations,Operator Employee Injuries,Operator Contractor Injuries,Emergency Responder Injuries,Other Injuries,Public Injuries,All Injuries,Operator Employee Fatalities,Operator Contractor Fatalities,Emergency Responder Fatalities,Other Fatalities,Public Fatalities,All Fatalities,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs,datetime,month,hour
41,20100036,17417,2010,2/17/2010 5:45 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",KANSAS CITY PUMP STATION,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,KANSAS CITY,WYANDOTTE,KS,39.13776,-94.5968,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.12,0.0,0.12,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,14.0,0.0,0.0,500.0,0.0,1514,2010-02-17 17:45:00,2,17
42,20100004,19086,2010,2/19/2010 6:50 AM,1845,"BUCKEYE PARTNERS, LP",LINDEN STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,LINDEN,UNION,NJ,40.6086,-74.2399,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.95,0.0,0.95,0.0,NO,NO,YES,2/19/2010 6:52,2/19/2010 13:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400.0,12700.0,0.0,17100,2010-02-19 06:50:00,2,6
43,20100009,17618,2010,2/20/2010 6:30 AM,18718,SUNOCO PIPELINE L.P.,THOMAS STATION,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,LONGVIEW,GREGG,TX,32.4785,-94.8679,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,8.0,0.0,6.0,2.0,NO,NO,YES,2/20/2010 6:35,2/20/2010 23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3449.0,152.0,0.0,5634.0,84278.0,0.0,93513,2010-02-20 06:30:00,2,6
44,20100005,17663,2010,2/21/2010 12:45 PM,300,"PLAINS PIPELINE, L.P.",D-BOOSTER 10-INCH,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,MCCAMEY,UPTON,TX,31.13284,-101.18974,CORROSION,INTERNAL,9.0,0.0,9.0,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,585.0,0.0,600.0,11000.0,4600.0,17485,2010-02-21 12:45:00,2,12
45,20100003,18021,2010,2/22/2010 10:38 AM,32035,LDH ENERGY PIPELINE L.P.,W. TX. NGL,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),0,BIG SPRING,HOWARD,TX,32.22471,-101.4044,CORROSION,EXTERNAL,1.0,116.0,0.0,1.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,0.0,0.0,0.0,24500.0,26860,2010-02-22 10:38:00,2,10
46,20100006,17891,2010,2/22/2010 10:56 AM,31684,CONOCOPHILLIPS,NORTH SPOKANE,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,SPOKANE,SPOKANE,WA,47.71696,-117.35583,INCORRECT OPERATION,INCORRECT VALVE POSITION,0.71,0.0,0.0,0.71,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,90.0,0.0,2200.0,6000.0,0.0,8790,2010-02-22 10:56:00,2,10
47,20100007,17296,2010,2/23/2010 11:30 PM,32109,ONEOK NGL PIPELINE LP,HEARTLAND COUNCIL BLUFFS,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),0,COUNCIL BLUFFS,POTTAWATAMIE,IA,41.21235,-95.8301,INCORRECT OPERATION,INCORRECT VALVE POSITION,28.0,0.0,0.0,28.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2286.0,0.0,0.0,126721.0,0.0,129007,2010-02-23 23:30:00,2,23
48,20100008,19253,2010,2/25/2010 4:50 AM,32109,ONEOK NGL PIPELINE LP,"10"" PIPELINE FROM HWY 64 JCT. TO MEDFORD PLANT",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,RAW FEED,POND CREEK,GRANT,OK,36.6659,-97.8846,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,13718.0,0.0,0.0,13718.0,NO,NO,YES,2/25/2010 6:45,3/22/2010 4:52,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966352.0,622934.0,7500.0,3000.0,0.0,0.0,1599786,2010-02-25 04:50:00,2,4
49,20100010,18409,2010,2/25/2010 10:00 AM,2552,COLONIAL PIPELINE CO,0,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,0,0,NC,35.48354,-80.7357,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.55,0.0,0.55,0.0,NO,NO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15200.0,50.0,0.0,0.0,0.0,700.0,15950,2010-02-25 10:00:00,2,10
50,20100014,17569,2010,3/1/2010 8:10 AM,12470,MID - VALLEY PIPELINE CO,LONGVIEW STATION,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,LONGVIEW,GREGG,TX,32.48325,-94.83034,CORROSION,INTERNAL,198.0,0.0,196.0,2.0,NO,NO,YES,3/1/2010 8:12,3/1/2010 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.0,150.0,0.0,11470.0,3264.0,0.0,16018,2010-03-01 08:10:00,3,8
51,20100011,17630,2010,3/1/2010 9:16 AM,15774,ENBRIDGE PIPELINES (NORTH DAKOTA) LLC,CLEARBROOK TERMINAL,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,CLEARBROOK,CLEARWATER,MN,47.68857,-95.41732,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,3.0,0.0,3.0,0.0,NO,NO,YES,3/1/2010 9:17,3/1/2010 12:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,3000.0,16000.0,19080,2010-03-01 09:16:00,3,9
52,20100002,19837,2010,3/1/2010 11:50 AM,31672,"CHAPARRAL ENERGY, LLC",0,ONSHORE,ABOVEGROUND,CO2 (CARBON DIOXIDE),0,0,HAYNE,SEWARD,KS,37.10847,-100.80037,ALL OTHER CAUSES,MISCELLANEOUS,2.99,0.0,0.0,2.99,NO,NO,YES,3/1/2010 11:51,3/5/2010 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,10.0,0.0,0.0,0.0,0.0,3510,2010-03-01 11:50:00,3,11
53,20100020,17733,2010,3/3/2010 10:20 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,0,OFFSHORE,0,CRUDE OIL,0,0,0,0,0,28.10406,-90.79238,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.5,0.0,0.0,0.5,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,75.0,0.0,598.0,0.0,0.0,773,2010-03-03 22:20:00,3,22
54,20100012,15228,2010,3/4/2010 5:30 AM,2552,COLONIAL PIPELINE CO,LAKE CHARLES LINE 1 DYNATROL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),0,SULPHUR,CALCASIEU,LA,30.16801,-93.34001,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,7.88,0.0,7.08,0.8,NO,NO,YES,3/4/2010 5:30,3/4/2010 7:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,500.0,13000.0,15000.0,27000.0,2500.0,65000,2010-03-04 05:30:00,3,5
55,20100015,18518,2010,3/4/2010 11:00 PM,4906,EXXONMOBIL PIPELINE CO,SORRENTO DOME,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,PROPYLENE,SORRENTO,ASCENSION,LA,30.17319,-90.78774,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.31,0.0,0.0,0.31,NO,NO,YES,3/4/2010 23:00,3/5/2010 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500.0,94.0,0.0,0.0,0.0,0.0,13594,2010-03-04 23:00:00,3,23
56,20100013,17335,2010,3/8/2010 11:01 AM,15156,SINCLAIR TRANSPORTATION COMPANY,MID-CONTINENT PIPELINE SYSTEM,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,CARROLLTON,CARROLL,MO,39.36359,-93.45965,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,84.0,0.0,83.0,1.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,5849.0,5348.0,0.0,11287,2010-03-08 11:01:00,3,11
57,20100061,17416,2010,3/8/2010 11:30 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",KANSAS CITY STATION,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),0,KANSAS CITY,WYANDOTTE,KS,39.13844,-94.60013,NATURAL FORCE DAMAGE,TEMPERATURE,168.0,0.0,75.0,93.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11625.0,0.0,1000.0,72995.0,0.0,85620,2010-03-08 11:30:00,3,11
58,20100022,17722,2010,3/9/2010 11:25 AM,18718,SUNOCO PIPELINE L.P.,TEXOMA STATION,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,LONGVIEW,GREGG,TX,32.48248,-94.8391,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.0,0.0,0.5,0.5,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,39.0,0.0,2500.0,0.0,0.0,5039,2010-03-09 11:25:00,3,11
59,20100023,17723,2010,3/9/2010 2:15 PM,18718,SUNOCO PIPELINE L.P.,CORSICANA STATION,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,CORSICANA,NAVARRO,TX,32.06839,-96.47081,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",1.0,0.0,0.05,0.95,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17019.0,78.0,0.0,7967.0,1000.0,0.0,26064,2010-03-09 14:15:00,3,14
60,20100034,18573,2010,3/11/2010 10:00 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",SUPERIOR TERMINAL,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,SUPERIOR,DOUGLAS,WI,46.68889,-92.05972,NATURAL FORCE DAMAGE,TEMPERATURE,0.75,0.0,0.75,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,60.0,0.0,5000.0,2000.0,0.0,8060,2010-03-11 10:00:00,3,10
61,20100035,17406,2010,3/14/2010 10:04 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",MILFORD TERMINAL,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,MILFORD,DICKINSON,IA,43.29183,-95.15157,NATURAL FORCE DAMAGE,OTHER NATURAL FORCE DAMAGE,115.0,0.0,45.0,70.0,NO,NO,YES,3/14/2010 22:05,3/17/2010 15:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9000.0,2500.0,340000.0,160000.0,0.0,511550,2010-03-14 22:04:00,3,22
62,20100043,17724,2010,3/15/2010 9:30 AM,18718,SUNOCO PIPELINE L.P.,COMYN STATION,ONSHORE,TANK,CRUDE OIL,0,0,COMYN,COMANCHE,TX,32.07267,-98.46948,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.12,0.0,0.0,0.12,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,755.0,0.0,0.0,765,2010-03-15 09:30:00,3,9
63,20100019,17461,2010,3/15/2010 10:00 AM,30829,"TEPPCO CRUDE PIPELINE, LLC",0,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,HOBBS,LEA,NM,32.652,-103.1393,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2.0,0.0,2.0,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,160.0,0.0,0.0,0.0,0.0,1160,2010-03-15 10:00:00,3,10
64,20100039,15197,2010,3/15/2010 3:55 PM,18718,SUNOCO PIPELINE L.P.,SATTERWHITE JUNCTION,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,WHITE OAK,GREGG,TX,32.52582,-94.86381,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.6,0.0,0.0,0.6,NO,NO,YES,3/15/2010 16:00,3/15/2010 18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,10999.0,452.0,0.0,11497,2010-03-15 15:55:00,3,15
65,20100042,15676,2010,3/16/2010 11:10 AM,18092,"SFPP, LP",LS 20,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),0,SACRAMENTO,SACRAMENTO,CA,38.5997,-121.4483,CORROSION,INTERNAL,48.0,0.0,5.12,42.88,NO,NO,YES,3/16/2010 11:16,3/18/2010 1:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,490.0,0.0,70000.0,299510.0,50000.0,480000,2010-03-16 11:10:00,3,11
66,20100041,18578,2010,3/18/2010 3:30 PM,31947,ENBRIDGE PIPELINES (OZARK) L.L.C.,CUSHING TERMINAL,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,CUSHING,PAYNE,OK,35.95885,-96.75655,CORROSION,EXTERNAL,7.0,0.0,7.0,0.0,NO,NO,YES,3/18/2010 16:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,6000.0,5000.0,18000.0,54000,2010-03-18 15:30:00,3,15
67,20100048,17901,2010,3/20/2010 12:03 PM,31325,PACIFIC PIPELINE SYSTEM LLC,KELLEY PUMP STATION,ONSHORE,UNDERGROUND,CRUDE OIL,0,0,METTLER,KERN,CA,35.01937,-119.06305,CORROSION,INTERNAL,240.0,0.0,240.0,0.0,NO,NO,YES,3/20/2010 12:53,3/23/2010 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,2000.0,8000.0,6000.0,16800,2010-03-20 12:03:00,3,12
68,20100044,17525,2010,3/21/2010 1:00 AM,31189,BP PIPELINE (NORTH AMERICA) INC.,MOKENA STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,MOKENA,WILL,IL,41.5569,-87.8861,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,90.0,0.0,90.0,0.0,NO,NO,YES,3/21/2010 8:45,3/24/2010 8:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,6500.0,0.0,120000.0,20000.0,0.0,158500,2010-03-21 01:00:00,3,1
69,20100051,18935,2010,3/22/2010 1:30 PM,31189,BP PIPELINE (NORTH AMERICA) INC.,TEXAS CITY CRUDE,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,TEXAS CITY,GALVESTON,TX,29.39972,-94.96417,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.47,0.0,0.47,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,30.0,0.0,36000.0,0.0,0.0,106030,2010-03-22 13:30:00,3,13
70,20100046,18410,2010,3/23/2010 2:00 PM,2552,COLONIAL PIPELINE CO,BATON ROUGE STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),0,JACKSON,EAST FELICIANA,LA,30.71121,-91.28349,CORROSION,INTERNAL,1.35,0.0,1.35,0.0,NO,NO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,107.0,0.0,4500.0,0.0,0.0,4773,2010-03-23 14:00:00,3,14
71,20100050,17884,2010,3/23/2010 6:30 PM,31684,CONOCOPHILLIPS,LOUISIANA GATHERING SYSTEM,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,WESTLAKE,CALCASIEU PARISH,LA,30.241,-93.27546,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.24,0.0,0.24,0.0,NO,NO,YES,3/23/2010 18:30,3/23/2010 21:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,20.0,0.0,2000.0,1000.0,0.0,3520,2010-03-23 18:30:00,3,18
72,20100049,18576,2010,3/24/2010 8:00 AM,31947,ENBRIDGE PIPELINES (OZARK) L.L.C.,CUSHING TERMINAL SOUTH,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,CUSHING,LINCOLN,OK,35.93985,-96.75629,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.25,0.0,0.25,0.0,NO,NO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,400.0,350.0,0.0,1350,2010-03-24 08:00:00,3,8
73,20100040,18002,2010,3/24/2010 1:30 PM,15674,PLANTATION PIPE LINE CO,0,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,BATON ROUGE,EAST BATON ROUGE,LA,30.54741,-90.16677,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.47,0.0,0.47,0.0,NO,NO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,415.0,0.0,3400.0,0.0,0.0,4215,2010-03-24 13:30:00,3,13
74,20100054,15114,2010,3/25/2010 1:42 PM,18779,"SUNOCO, INC (R&M)",PHILADELPHIA REFINERY - WEST YARD,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,VACUUM GAS OIL (VGO),PHILADELPHIA,PHILADELPHIA,PA,39.91934,-75.20447,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1700.0,0.0,1699.0,1.0,NO,NO,YES,3/25/2010 18:00,3/28/2010 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000,2010-03-25 13:42:00,3,13
75,20100045,15592,2010,3/25/2010 5:36 PM,31563,"WHITECAP PIPE LINE COMPANY, L.L.C.",0,OFFSHORE,0,CRUDE OIL,0,0,0,0,0,28.68555,-91.04555,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,5.7,0.0,0.0,5.7,NO,NO,YES,3/26/2010 13:20,5/1/2010 14:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200000.0,1260.0,0.0,0.0,0.0,0.0,2201260,2010-03-25 17:36:00,3,17
76,20100027,17896,2010,3/26/2010 1:50 PM,31684,CONOCOPHILLIPS,"LO-01, LINE O",ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,BORGER,0,TX,35.68463,-101.35898,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.71,0.0,0.6,0.11,NO,NO,YES,3/26/2010 13:50,3/26/2010 14:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,30000.0,0.0,30058,2010-03-26 13:50:00,3,13
77,20100097,17728,2010,3/27/2010 10:30 PM,5320,PROGRESS ENERGY,BARTOW ANCLOTE PIPELINE,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,NO 6 FUEL OIL,ST PETERSBURG,PINELLAS,FL,27.86028,-82.59958,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,286.0,0.0,191.0,95.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,75000.0,0.0,212000.0,100000.0,35000.0,437000,2010-03-27 22:30:00,3,22
78,20100055,17885,2010,3/29/2010 10:15 AM,31684,CONOCOPHILLIPS,CLIFTON RIDGE,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,SULPHUR,CALCASIEU,LA,30.15957,-93.33989,CORROSION,INTERNAL,0.6,0.0,0.6,0.0,NO,NO,YES,3/29/2010 10:15,3/29/2010 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,30.0,0.0,5000.0,1100.0,0.0,16130,2010-03-29 10:15:00,3,10
79,20100059,17290,2010,3/29/2010 6:45 PM,1845,"BUCKEYE PARTNERS, LP",0,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),0,BOURBONNAIS,KANKAKEE,IL,41.1784,-87.8504,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,40.0,0.0,40.0,0.0,NO,NO,YES,3/29/2010 18:48,3/31/2010 12:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6900.0,1140.0,0.0,22550.0,84700.0,0.0,115290,2010-03-29 18:45:00,3,18
80,20100058,16748,2010,3/30/2010 2:00 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,EAST LEG BLUE LINE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,PROPANE,SALISBURY,CHARITON,MO,39.46308,-92.87136,NATURAL FORCE DAMAGE,EARTH MOVEMENT,656.0,0.0,0.0,656.0,NO,NO,YES,3/30/2010 14:07,4/2/2010 17:20,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81600.0,29000.0,0.0,0.0,0.0,0.0,110600,2010-03-30 14:00:00,3,14
81,20100052,18411,2010,3/31/2010 9:00 AM,2552,COLONIAL PIPELINE CO,HANCOCK STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),0,CHARLOTTE COURTHOUSE,CHARLOTTE,VA,37.15778,-78.835,NATURAL FORCE DAMAGE,TEMPERATURE,1.2,0.0,1.2,0.0,NO,NO,NO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,140.0,0.0,56000.0,67226.0,0.0,123396,2010-03-31 09:00:00,3,9
82,20100063,18179,2010,4/3/2010 2:55 PM,31720,KINDER MORGAN PIPELINES (USA) INC,PLATTE PIPE LINE CO.,ONSHORE,ABOVEGROUND,CRUDE OIL,0,0,GOWER,BUCHANAN,MO,39.64343,-94.61827,CORROSION,INTERNAL,20.0,0.0,20.0,0.0,NO,NO,YES,4/3/2010 14:56,4/3/2010 18:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,240.0,0.0,51000.0,48000.0,0.0,189240,2010-04-03 14:55:00,4,14
83,20100056,17412,2010,4/5/2010 7:55 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",WEST TULSA TERMINAL,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0,TULSA,TULSA,OK,36.13252,-96.02906,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.12,0.0,0.12,0.0,NO,NO,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,12.0,0.0,0.0,0.0,0.0,8012,2010-04-05 07:55:00,4,7
